,Date,Open,High,Low,Close,Volume
5369,2021-05-23 05:00:00,37198.73000000,37198.73000000,36572.41000000,36883.04000000,4425.93694700
5370,2021-05-23 06:00:00,36879.99000000,37323.23000000,36318.00000000,36650.38000000,5365.17261900
5371,2021-05-23 07:00:00,36650.37000000,36860.74000000,35530.00000000,35927.69000000,7315.49272700
5372,2021-05-23 08:00:00,35927.70000000,35930.89000000,33800.59000000,34376.00000000,18304.80377000
5373,2021-05-23 09:00:00,34376.00000000,35300.00000000,33925.18000000,34202.58000000,13905.21527100
5374,2021-05-23 10:00:00,34207.02000000,35822.21000000,34118.72000000,35004.81000000,9389.78351300
5375,2021-05-23 11:00:00,35004.82000000,35800.00000000,34600.00000000,35389.10000000,6744.38703300
5376,2021-05-23 12:00:00,35386.80000000,35800.00000000,33118.93000000,33944.77000000,17222.70581300
5377,2021-05-23 13:00:00,33944.76000000,34169.76000000,32600.00000000,33642.07000000,17683.02061600
5378,2021-05-23 14:00:00,33647.25000000,34583.39000000,33000.00000000,33891.91000000,11148.12372400
5379,2021-05-23 15:00:00,33891.91000000,34015.90000000,33000.00000000,33318.09000000,7766.48866600
5380,2021-05-23 16:00:00,33316.42000000,33700.00000000,31111.01000000,32237.00000000,27065.21483500
5381,2021-05-23 17:00:00,32237.00000000,33900.00000000,32110.39000000,32715.82000000,14018.13742800
5382,2021-05-23 18:00:00,32716.00000000,33469.14000000,31777.89000000,32529.81000000,10787.14259700
5383,2021-05-23 19:00:00,32539.08000000,33449.00000000,32203.87000000,33051.73000000,7063.17000200
5384,2021-05-23 20:00:00,33047.33000000,33973.98000000,33045.31000000,33630.03000000,6601.07170200
5385,2021-05-23 21:00:00,33627.39000000,34480.00000000,33591.80000000,34007.56000000,5442.83354300
5386,2021-05-23 22:00:00,34007.57000000,34888.00000000,33555.00000000,33832.77000000,4830.91667200
5387,2021-05-23 23:00:00,33825.84000000,35000.00000000,33823.23000000,34655.25000000,4415.32142600
5388,2021-05-24 00:00:00,34681.44000000,35726.34000000,34664.77000000,35191.40000000,7270.15369300
5389,2021-05-24 01:00:00,35191.39000000,35554.00000000,34675.01000000,35089.33000000,5123.56239900
5390,2021-05-24 02:00:00,35089.33000000,35456.61000000,34800.00000000,35267.68000000,5121.82720700
5391,2021-05-24 03:00:00,35271.21000000,35889.00000000,35114.01000000,35251.37000000,4913.18992400
5392,2021-05-24 04:00:00,35250.56000000,35423.36000000,34031.00000000,34881.09000000,5630.17807000
5393,2021-05-24 05:00:00,34886.16000000,35489.88000000,34687.99000000,35292.60000000,3905.43851900
5394,2021-05-24 06:00:00,35292.59000000,36222.00000000,35010.70000000,36089.71000000,5731.49127300
5395,2021-05-24 07:00:00,36089.70000000,36887.00000000,35908.02000000,36645.79000000,10323.25413500
5396,2021-05-24 08:00:00,36645.79000000,36850.00000000,36100.00000000,36619.99000000,7658.40347900
5397,2021-05-24 09:00:00,36620.00000000,36620.00000000,36175.84000000,36202.00000000,5093.15273600
5398,2021-05-24 10:00:00,36204.12000000,36684.99000000,35877.52000000,36399.18000000,7734.46916400
5399,2021-05-24 11:00:00,36399.18000000,37922.18000000,36387.92000000,37600.01000000,11649.09829000
5400,2021-05-24 12:00:00,37600.01000000,38637.70000000,37371.03000000,38211.21000000,10478.87702700
5401,2021-05-24 13:00:00,38211.21000000,38413.00000000,37377.00000000,37571.60000000,9474.33025100
5402,2021-05-24 14:00:00,37578.59000000,38069.01000000,37320.39000000,37680.98000000,6360.54763700
5403,2021-05-24 15:00:00,37672.27000000,38200.00000000,37266.58000000,37539.63000000,6329.90829900
5404,2021-05-24 16:00:00,37539.64000000,37975.00000000,36818.55000000,37357.22000000,8111.45717800
5405,2021-05-24 17:00:00,37357.22000000,37879.00000000,37186.50000000,37669.77000000,4572.75249000
5406,2021-05-24 18:00:00,37667.88000000,38350.00000000,37397.56000000,37911.79000000,5257.49302500
5407,2021-05-24 19:00:00,37911.73000000,39787.96000000,37729.70000000,39606.10000000,10517.79235400
5408,2021-05-24 20:00:00,39606.11000000,39920.00000000,38717.00000000,38951.00000000,9066.99613300
5409,2021-05-24 21:00:00,38951.00000000,39300.31000000,38308.52000000,38449.79000000,4563.53616700
5410,2021-05-24 22:00:00,38467.42000000,38870.00000000,37955.42000000,38429.40000000,3758.64185800
5411,2021-05-24 23:00:00,38433.06000000,38984.15000000,38218.39000000,38796.29000000,2984.34266300
5412,2021-05-25 00:00:00,38810.99000000,39791.77000000,38502.73000000,39387.52000000,7313.98730300
5413,2021-05-25 01:00:00,39387.51000000,39550.00000000,38650.00000000,38808.30000000,5031.44182000
5414,2021-05-25 02:00:00,38806.36000000,38925.32000000,38018.00000000,38083.69000000,4217.74325100
5415,2021-05-25 03:00:00,38083.69000000,38415.00000000,37800.50000000,38304.51000000,5131.63050100
5416,2021-05-25 04:00:00,38306.43000000,38718.00000000,37608.00000000,38368.11000000,4954.60443300
5417,2021-05-25 05:00:00,38366.10000000,38444.05000000,37863.63000000,38356.50000000,3459.89223300
5418,2021-05-25 06:00:00,38354.92000000,39200.00000000,38113.97000000,38874.30000000,4412.33447400
5419,2021-05-25 07:00:00,38878.04000000,39181.07000000,38568.87000000,38985.06000000,3504.76893600
5420,2021-05-25 08:00:00,38993.91000000,39110.00000000,38026.54000000,38138.06000000,4463.41443900
5421,2021-05-25 09:00:00,38138.07000000,38259.91000000,37751.15000000,37932.87000000,4202.63086000
5422,2021-05-25 10:00:00,37932.86000000,37937.15000000,36660.00000000,37103.24000000,8823.05426600
5423,2021-05-25 11:00:00,37103.25000000,37461.49000000,36486.00000000,36537.16000000,5917.20221600
5424,2021-05-25 12:00:00,36537.17000000,37220.00000000,36419.62000000,37119.86000000,5401.60516300
5425,2021-05-25 13:00:00,37119.86000000,37978.23000000,36915.00000000,37462.33000000,7069.26311900
5426,2021-05-25 14:00:00,37462.33000000,38141.62000000,37349.99000000,37634.62000000,5998.30815800
5427,2021-05-25 15:00:00,37634.62000000,38481.18000000,37000.00000000,38277.57000000,8671.07613400
5428,2021-05-25 16:00:00,38277.55000000,38299.88000000,37651.51000000,37796.69000000,3780.78260700
5429,2021-05-25 17:00:00,37798.56000000,38055.00000000,37500.00000000,37951.98000000,2689.64906100
5430,2021-05-25 18:00:00,37951.99000000,38288.00000000,37756.26000000,37884.91000000,2717.45964200
5431,2021-05-25 19:00:00,37884.90000000,37984.64000000,37011.00000000,37292.69000000,3464.76537900
5432,2021-05-25 20:00:00,37292.69000000,37794.72000000,37250.01000000,37598.77000000,2513.62146900
5433,2021-05-25 21:00:00,37603.80000000,38110.00000000,37420.40000000,37937.79000000,2369.79823200
5434,2021-05-25 22:00:00,37937.81000000,38753.98000000,37906.77000000,38405.00000000,3692.71960900
5435,2021-05-25 23:00:00,38402.99000000,38467.22000000,37946.55000000,38324.72000000,2194.47509900
5436,2021-05-26 00:00:00,38324.72000000,38600.00000000,37800.44000000,38099.53000000,3715.16609900
5437,2021-05-26 01:00:00,38099.52000000,38888.00000000,38074.72000000,38658.22000000,3359.47708700
5438,2021-05-26 02:00:00,38660.17000000,39573.25000000,38641.54000000,39212.14000000,6381.34960200
5439,2021-05-26 03:00:00,39212.14000000,39693.66000000,39094.11000000,39503.98000000,3425.44250200
5440,2021-05-26 04:00:00,39503.98000000,39606.67000000,39000.00000000,39387.86000000,3107.35115800
5441,2021-05-26 05:00:00,39387.86000000,39524.75000000,39152.00000000,39229.28000000,3115.32561100
5442,2021-05-26 06:00:00,39229.28000000,40755.00000000,39157.48000000,40549.99000000,8224.62540900
5443,2021-05-26 07:00:00,40549.99000000,40604.49000000,40261.07000000,40445.79000000,3829.98993200
5444,2021-05-26 08:00:00,40445.79000000,40841.00000000,39737.75000000,40148.49000000,6455.83426700
5445,2021-05-26 09:00:00,40152.12000000,40428.90000000,40066.00000000,40150.00000000,2700.85781400
5446,2021-05-26 10:00:00,40150.00000000,40330.00000000,39526.00000000,39681.38000000,5136.73315900
5447,2021-05-26 11:00:00,39681.38000000,39899.48000000,39379.79000000,39850.65000000,3143.22342500
5448,2021-05-26 12:00:00,39850.66000000,40289.75000000,39750.01000000,40119.99000000,4310.66526700
5449,2021-05-26 13:00:00,40120.00000000,40123.31000000,38790.23000000,38831.98000000,7319.98272700
5450,2021-05-26 14:00:00,38831.98000000,39339.52000000,38777.77000000,39129.22000000,5318.54681400
5451,2021-05-26 15:00:00,39128.16000000,39227.42000000,38440.00000000,38758.61000000,6130.04002000
5452,2021-05-26 16:00:00,38758.62000000,39350.00000000,38505.00000000,38552.43000000,4632.32452000
5453,2021-05-26 17:00:00,38552.42000000,39122.30000000,38008.00000000,38965.66000000,5044.16087100
5454,2021-05-26 18:00:00,38975.74000000,38975.74000000,38335.00000000,38626.63000000,3373.52732100
5455,2021-05-26 19:00:00,38626.64000000,38628.19000000,37900.03000000,38485.10000000,4778.25706200
5456,2021-05-26 20:00:00,38476.74000000,38823.27000000,38280.19000000,38719.48000000,3025.50180900
5457,2021-05-26 21:00:00,38720.54000000,39231.90000000,38518.09000000,39030.74000000,3021.81464600
5458,2021-05-26 22:00:00,39030.74000000,39128.18000000,38742.50000000,38957.84000000,2467.27845200
5459,2021-05-26 23:00:00,38957.83000000,39450.69000000,38639.74000000,39241.91000000,2763.29782200
5460,2021-05-27 00:00:00,39241.92000000,39243.10000000,38356.09000000,38615.78000000,3410.58600200
5461,2021-05-27 01:00:00,38613.36000000,38714.27000000,37502.00000000,37625.31000000,4904.25457000
5462,2021-05-27 02:00:00,37624.60000000,37995.19000000,37500.00000000,37814.93000000,3627.11502100
5463,2021-05-27 03:00:00,37813.77000000,37814.94000000,37134.27000000,37621.56000000,4041.33819900
5464,2021-05-27 04:00:00,37623.64000000,37789.85000000,37204.76000000,37733.34000000,2667.82749400
5465,2021-05-27 05:00:00,37733.34000000,38177.12000000,37452.31000000,38136.54000000,3428.81838700
5466,2021-05-27 06:00:00,38138.75000000,38300.00000000,37881.08000000,38246.67000000,2863.74732400
5467,2021-05-27 07:00:00,38246.67000000,38407.42000000,38033.70000000,38275.47000000,2357.76781300
